STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
36,081,107202,0,+40.625253,-073.813764
36,081,108500,2613,+40.771944,-073.789798
36,081,109300,3034,+40.775012,-073.776744
36,081,109700,1887,+40.769953,-073.777380
36,081,109900,3277,+40.768026,-073.787083
36,081,111300,2559,+40.767126,-073.765227
36,081,112300,2102,+40.766346,-073.771213
36,081,112900,2242,+40.764992,-073.776270
36,081,113300,1537,+40.764344,-073.783358
36,081,113900,3322,+40.763745,-073.790519
36,081,114100,2406,+40.769221,-073.796775
36,081,114700,1673,+40.768441,-073.801551
36,081,115100,1116,+40.768137,-073.807965
36,081,115500,2114,+40.767086,-073.812003
36,081,115700,3388,+40.766795,-073.815435
36,081,115900,3991,+40.767711,-073.821376
36,081,116100,4589,+40.766413,-073.825752
36,081,116300,9104,+40.763921,-073.819110
36,081,116700,2067,+40.761960,-073.812232
36,081,117100,2743,+40.762866,-073.805478
36,081,117500,4990,+40.761812,-073.796814
36,081,118100,1840,+40.759682,-073.787813
36,081,118500,2114,+40.759605,-073.804780
36,081,118700,2521,+40.759685,-073.812242
36,081,118900,2468,+40.756576,-073.812708
36,081,119100,3273,+40.756834,-073.806637
36,081,119300,2252,+40.757283,-073.800790
36,081,119500,1349,+40.754893,-073.800050
36,081,119900,1507,+40.753789,-073.809487
36,081,120100,1668,+40.753207,-073.814235
36,081,120300,1642,+40.748625,-073.813008
36,081,120500,3024,+40.751408,-073.817375
36,081,120700,2794,+40.750317,-073.803099
36,081,121100,0,+40.745632,-073.808289
36,081,121500,4101,+40.740510,-073.809472
36,081,122300,3533,+40.735363,-073.799599
36,081,122701,10910,+40.733036,-073.807527
36,081,122702,6427,+40.733338,-073.812689
36,081,124100,3897,+40.726397,-073.802836
36,081,124700,3550,+40.728228,-073.796321
36,081,125700,3203,+40.724120,-073.807840
36,081,126500,1660,+40.720368,-073.804355
36,081,126700,4057,+40.720231,-073.797796
36,081,127700,3633,+40.724877,-073.783254
36,081,128300,73,+40.736845,-073.764738
36,081,129102,3341,+40.732271,-073.753667
36,081,129103,3566,+40.737295,-073.759954
36,081,129104,4102,+40.738580,-073.750340
36,081,130100,3791,+40.733004,-073.739374
36,081,133300,3679,+40.732071,-073.779093
36,081,133900,1302,+40.728582,-073.790346
36,081,134100,3259,+40.735252,-073.791010
36,081,134700,9572,+40.737419,-073.781657
36,081,136700,5879,+40.744323,-073.759144
36,081,137700,6606,+40.746994,-073.750404
36,081,138501,4743,+40.753319,-073.752843
36,081,138502,72,+40.749345,-073.738981
36,081,139900,1744,+40.749920,-073.762543
36,081,140300,2302,+40.748230,-073.770022
36,081,140901,914,+40.746695,-073.775255
36,081,140902,2603,+40.745536,-073.782113
36,081,141700,4475,+40.745358,-073.791636
36,081,142900,3624,+40.751330,-073.784587
36,081,143500,2199,+40.752732,-073.770837
36,081,144100,2926,+40.756308,-073.764528
36,081,144700,2927,+40.756533,-073.772196
36,081,145101,1360,+40.755412,-073.784948
36,081,145102,2468,+40.753214,-073.778277
36,081,145900,2772,+40.753968,-073.791927
36,081,146300,3000,+40.759639,-073.781366
36,081,146700,2736,+40.761280,-073.773199
36,081,147100,3341,+40.761486,-073.763334
36,081,147900,4241,+40.770065,-073.741521
36,081,148300,2863,+40.774969,-073.748563
36,081,150701,2930,+40.762263,-073.739417
36,081,150702,3178,+40.766669,-073.730909
36,081,152901,6401,+40.752795,-073.735242
36,081,152902,5126,+40.759473,-073.724854
36,081,155101,1806,+40.758565,-073.715074
36,081,155102,8185,+40.750933,-073.714837
36,081,156700,1790,+40.737846,-073.730624
36,081,157101,7216,+40.738980,-073.719569
36,081,157102,1996,+40.734419,-073.725269
36,081,157901,4800,+40.744407,-073.704479
36,081,157902,3836,+40.741388,-073.711884
36,081,157903,3944,+40.733873,-073.707670
36,081,161700,4297,+40.728767,-073.717472
36,081,162100,6197,+40.728513,-073.730562
36,081,990100,0,+40.540173,-073.890969
36,083,040100,4582,+42.784511,-073.668907
36,083,040200,4182,+42.771484,-073.675058
36,083,040300,3069,+42.758921,-073.679669
36,083,040400,2432,+42.748410,-073.682004
36,083,040500,2125,+42.745702,-073.677253
36,083,040600,2546,+42.734480,-073.679510
36,083,040700,5001,+42.729087,-073.686179
36,083,040800,1696,+42.725135,-073.691494
36,083,040900,2901,+42.718671,-073.691745
36,083,041000,3827,+42.705873,-073.695051
36,083,041100,5423,+42.707184,-073.673625
36,083,041200,3165,+42.712618,-073.664661
36,083,041300,5633,+42.730193,-073.670077
36,083,041400,3547,+42.751806,-073.664613
36,083,051500,2628,+42.636765,-073.741047
36,083,051600,6764,+42.656676,-073.724173
36,083,051701,3423,+42.901283,-073.361976
36,083,051702,3501,+42.901014,-073.351040
36,083,051800,5735,+42.862141,-073.515922
36,083,051901,3968,+42.895985,-073.611283
36,083,051902,3711,+42.810056,-073.641022
36,083,052002,1680,+42.759324,-073.557025
36,083,052003,4256,+42.765583,-073.635867
36,083,052004,6005,+42.727821,-073.630571
36,083,052101,2130,+42.769882,-073.451488
36,083,052102,1525,+42.769982,-073.342963
36,083,052103,1880,+42.676459,-073.379282
36,083,052201,4530,+42.682096,-073.563343
36,083,052203,6000,+42.638712,-073.564370
36,083,052204,2530,+42.614177,-073.592737
36,083,052301,3869,+42.658794,-073.678341
36,083,052303,1227,+42.665501,-073.631491
36,083,052304,6979,+42.687422,-073.655205
36,083,052402,2205,+42.618304,-073.672665
36,083,052403,6927,+42.622875,-073.719826
36,083,052404,7341,+42.596915,-073.713426
36,083,052501,6290,+42.534838,-073.708100
36,083,052502,4967,+42.547797,-073.637275
36,083,052503,1473,+42.531374,-073.750079
36,083,052601,3720,+42.546951,-073.546824
36,083,052602,1133,+42.514755,-073.610491
36,083,052603,2903,+42.553220,-073.407140
36,085,000300,1927,+40.641474,-074.076140
36,085,000600,2408,+40.613550,-074.063651
36,085,000700,4915,+40.645661,-074.083711
36,085,000800,5583,+40.611294,-074.067319
36,085,000900,2112,+40.641938,-074.083116
36,085,001100,3987,+40.638965,-074.082620
36,085,001700,1788,+40.635163,-074.081285
36,085,001800,731,+40.599318,-074.058837
36,085,002001,2504,+40.607814,-074.071779
36,085,002002,3258,+40.601396,-074.070334
36,085,002100,4236,+40.629161,-074.079624
36,085,002700,2217,+40.624187,-074.076495
36,085,002900,5207,+40.620226,-074.082784
36,085,003300,3402,+40.627495,-074.085656
36,085,003600,2510,+40.611551,-074.075260
36,085,003900,2197,+40.621611,-074.093074
36,085,004000,12998,+40.614221,-074.080747
36,085,004700,3863,+40.614778,-074.095744
36,085,005000,3847,+40.603960,-074.087641
36,085,005900,2635,+40.626263,-074.101062
36,085,006400,3550,+40.596620,-074.078171
36,085,006700,2758,+40.633641,-074.102490
36,085,007000,8525,+40.591074,-074.078171
36,085,007400,4693,+40.594948,-074.065228
36,085,007500,3914,+40.633679,-074.090625
36,085,007700,1535,+40.637884,-074.089763
36,085,008100,4301,+40.642302,-074.093708
36,085,008900,0,+40.646981,-074.102410
36,085,009601,4024,+40.596555,-074.089261
36,085,009602,3461,+40.590543,-074.095107
36,085,009700,3925,+40.640478,-074.112183
36,085,010500,5153,+40.633998,-074.112501
36,085,011201,5758,+40.580176,-074.090407
36,085,011202,6428,+40.573491,-074.096028
36,085,011401,3067,+40.586321,-074.100061
36,085,011402,3450,+40.581047,-074.105311
36,085,012100,3065,+40.626252,-074.109565
36,085,012200,3813,+40.576257,-074.111253
36,085,012500,2939,+40.629489,-074.119355
36,085,012804,4259,+40.564508,-074.104256
36,085,012805,3158,+40.556251,-074.119770
36,085,012806,5955,+40.561625,-074.111783
36,085,013201,1558,+40.564752,-074.122150
36,085,013203,5433,+40.550139,-074.141671
36,085,013204,4843,+40.558843,-074.131111
36,085,013301,1633,+40.635598,-074.118910
36,085,013302,3587,+40.634618,-074.123001
36,085,013400,3946,+40.569926,-074.117775
36,085,013800,6535,+40.570499,-074.130446
36,085,014100,2690,+40.628877,-074.126876
36,085,014604,6422,+40.550547,-074.159945
36,085,014605,3836,+40.558529,-074.150150
36,085,014606,6372,+40.561201,-074.143109
36,085,014607,4552,+40.556992,-074.163697
36,085,014608,3510,+40.558575,-074.156622
36,085,014700,3412,+40.618047,-074.118956
36,085,015100,5141,+40.620098,-074.127748
36,085,015400,0,+40.546742,-074.129566
36,085,015601,6330,+40.541916,-074.154301
36,085,015602,3320,+40.536236,-074.162053
36,085,015603,4265,+40.537913,-074.148071
36,085,016901,2970,+40.612756,-074.107655
36,085,017005,4507,+40.539812,-074.178640
36,085,017007,4968,+40.560360,-074.185523
36,085,017008,7388,+40.556433,-074.179532
36,085,017009,4299,+40.542954,-074.190064
36,085,017010,8583,+40.550852,-074.196697
36,085,017011,4549,+40.545830,-074.170677
36,085,017012,4279,+40.552916,-074.173051
36,085,017300,2523,+40.606239,-074.118912
36,085,017600,4815,+40.530244,-074.173635
36,085,017700,7001,+40.601717,-074.101670
36,085,018100,2974,+40.586306,-074.119074
36,085,018701,1807,+40.610874,-074.127283
36,085,018702,7485,+40.603777,-074.126244
36,085,018901,5333,+40.612178,-074.139644
36,085,018902,5064,+40.604492,-074.136843
36,085,019700,1867,+40.616880,-074.135067
36,085,019800,6300,+40.519705,-074.202179
36,085,020100,3572,+40.624318,-074.133956
36,085,020700,6399,+40.636895,-074.135031
36,085,020801,8977,+40.547364,-074.212640
36,085,020803,6463,+40.534057,-074.210460
36,085,020804,5323,+40.536959,-074.200200
36,085,021300,5376,+40.632507,-074.137853
36,085,022300,2880,+40.635642,-074.153295
36,085,022600,8490,+40.534839,-074.223084
36,085,022800,105,+40.560251,-074.198272
36,085,023100,4683,+40.629829,-074.156417
36,085,023900,3250,+40.629203,-074.149344
36,085,024401,5823,+40.508229,-074.241185
36,085,024402,4259,+40.502467,-074.240138
36,085,024700,2702,+40.627825,-074.142031
36,085,024800,4741,+40.513050,-074.244354
36,085,025100,5714,+40.617830,-074.146004
36,085,027301,3820,+40.598034,-074.153332
36,085,027302,3667,+40.598271,-074.137455
36,085,027702,6193,+40.580832,-074.160541
36,085,027704,4108,+40.585808,-074.151267
36,085,027705,5351,+40.588015,-074.157127
36,085,027706,2950,+40.590405,-074.161802
36,085,027900,2137,+40.576087,-074.137285
36,085,029102,2953,+40.592719,-074.187306
36,085,029103,7245,+40.602405,-074.166627
36,085,029104,6735,+40.613192,-074.163235
36,085,030301,4929,+40.618932,-074.157146
36,085,030302,6369,+40.623551,-074.161232
36,085,031901,3265,+40.631384,-074.163015
36,085,031902,4848,+40.637767,-074.166833
36,085,032300,1250,+40.633574,-074.171217
36,085,990100,0,+40.525551,-074.108582
36,087,010101,5813,+41.242874,-074.008928
36,087,010102,4773,+41.222442,-073.995519
36,087,010200,4473,+41.234617,-073.985010
36,087,010501,5080,+41.206018,-074.010776
36,087,010502,6871,+41.191673,-074.028020
36,087,010503,2399,+41.199871,-074.052740
36,087,010601,3786,+41.204493,-073.996108
36,087,010602,6588,+41.207137,-073.983827
36,087,010701,4079,+41.198393,-073.976938
36,087,010702,4309,+41.196787,-073.967083
36,087,010703,3522,+41.195300,-073.961276
36,087,010801,4385,+41.167335,-074.005648
36,087,010802,5316,+41.157790,-073.970925
36,087,010803,5588,+41.159159,-073.988435
36,087,010804,4082,+41.143439,-073.984295
36,087,010901,4755,+41.147266,-073.948561
36,087,010902,4117,+41.151700,-073.933303
36,087,011000,2063,+41.107809,-073.920297
36,087,011101,5873,+41.124151,-073.937387
36,087,011102,5895,+41.103199,-073.942770
36,087,011200,6325,+41.101688,-073.978609
36,087,011301,7348,+41.110677,-074.031667
36,087,011302,5486,+41.090380,-074.023231
36,087,011303,5432,+41.092747,-074.002057
36,087,011401,4134,+41.138815,-074.008579
36,087,011403,5445,+41.126232,-073.992933
36,087,011404,4003,+41.116069,-074.023246
36,087,011405,3940,+41.121702,-074.014328
36,087,011501,8006,+41.157887,-074.069761
36,087,011502,7629,+41.149809,-074.045986
36,087,011504,7333,+41.129266,-074.035520
36,087,011505,3274,+41.137992,-074.030712
36,087,011506,4258,+41.142656,-074.029236
36,087,011601,3245,+41.140825,-074.116902
36,087,011602,5946,+41.123910,-074.098525
36,087,011603,5484,+41.101927,-074.112168
36,087,011700,3013,+41.161285,-074.190177
36,087,011800,951,+41.124446,-074.169553
36,087,011901,3831,+41.110266,-074.146537
36,087,011902,3140,+41.119498,-074.144364
36,087,012000,3752,+41.105743,-074.131727
36,087,012101,5521,+41.123674,-074.077379
36,087,012102,7481,+41.119951,-074.062289
36,087,012103,5318,+41.117821,-074.072732
36,087,012105,5060,+41.113643,-074.059620
36,087,012106,3891,+41.103945,-074.060686
36,087,012202,5993,+41.123980,-074.044525
36,087,012203,3313,+41.126705,-074.062093
36,087,012204,3482,+41.127207,-074.054208
36,087,012300,6127,+41.117005,-074.046428
36,087,012401,4981,+41.106743,-074.059122
36,087,012402,5258,+41.106921,-074.045028
36,087,012501,5163,+41.093145,-074.076419
36,087,012502,5145,+41.080568,-074.048839
36,087,012600,6086,+41.067229,-074.021986
36,087,012700,4275,+41.057623,-074.018081
36,087,012800,6767,+41.058989,-073.993021
36,087,013001,3008,+41.049065,-073.968094
36,087,013002,5581,+41.058539,-073.958046
36,087,013003,3347,+41.055424,-073.933999
36,087,013100,6075,+41.092958,-073.922181
36,087,013200,3510,+41.083519,-073.923758
36,087,013300,2510,+41.039694,-073.918633
36,087,013401,4257,+41.027652,-073.953087
36,087,013402,3796,+41.021536,-073.928450
36,089,490100,3381,+44.942174,-074.885542
36,089,490200,3835,+44.929578,-074.900646
36,089,490300,5667,+44.933262,-074.857238
36,089,490400,3145,+44.914119,-074.970554
36,089,490500,4001,+44.808730,-075.168190
36,089,490600,4668,+44.827924,-074.956048
36,089,490700,6177,+44.798183,-074.813638
36,089,490800,3533,+44.653876,-074.987398
36,089,490900,3475,+44.681668,-074.980139
36,089,491000,4731,+44.713895,-075.033988
36,089,491100,2141,+44.663875,-075.000077
36,089,491200,2161,+44.661691,-074.973038
36,089,491300,4102,+44.714977,-075.333830
36,089,491400,4984,+44.707115,-075.464848
36,089,491500,3761,+44.694704,-075.487236
36,089,491600,2383,+44.688285,-075.499755
36,089,491700,4397,+44.636889,-075.474878
36,089,491800,4540,+44.485681,-075.345777
36,089,491900,1457,+44.590430,-075.160000
36,089,492000,5299,+44.578082,-075.159331
36,089,492100,4239,+44.604194,-075.207881
36,089,492300,6178,+44.573954,-074.926619
36,089,492400,2903,+44.731342,-074.691276
36,089,492500,2693,+44.203773,-074.977370
36,089,492600,6060,+44.318817,-075.283274
36,089,492700,7085,+44.342197,-075.461093
36,089,492800,2880,+44.518815,-075.617121
36,089,492900,2068,+44.389557,-075.675860
36,091,060101,6199,+43.244281,-073.676582
36,091,060102,5011,+43.279411,-073.641973
36,091,060200,3518,+43.295246,-073.634136
36,091,060300,3972,+43.220233,-073.838533
36,091,060400,2559,+43.244436,-073.829190
36,091,060501,2048,+43.312458,-073.859959
36,091,060502,2070,+43.259554,-074.048350
36,091,060503,1995,+43.098026,-074.051167
36,091,060601,2715,+43.128083,-073.822958
36,091,060602,5060,+43.122421,-073.891814
36,091,060701,7078,+43.143728,-073.722318
36,091,060702,9095,+43.132662,-073.751249
36,091,060800,5087,+43.160889,-073.647084
36,091,060901,3893,+43.067002,-073.645035
36,091,060902,1781,+43.098008,-073.585848
36,091,061000,4085,+43.080114,-073.783645
36,091,061100,5324,+43.078608,-073.771271
36,091,061200,5130,+43.082019,-073.791331
36,091,061301,3545,+43.067780,-073.731232
36,091,061302,6588,+43.063718,-073.824812
36,091,061303,1914,+43.098957,-073.785376
36,091,061401,4999,+43.037893,-073.914944
36,091,061403,5930,+43.029737,-073.858731
36,091,061404,3100,+43.055879,-073.857787
36,091,061500,3545,+43.033230,-074.035284
36,091,061600,4133,+42.938028,-073.970335
36,091,061701,4367,+42.967129,-073.867302
36,091,061702,4271,+42.922157,-073.894693
36,091,061800,5684,+43.008235,-073.853033
36,091,061901,8977,+42.967396,-073.806798
36,091,061903,5788,+42.964201,-073.780455
36,091,062000,6618,+42.954918,-073.690432
36,091,062100,1669,+42.945042,-073.648240
36,091,062200,3059,+42.905000,-073.688214
36,091,062300,2137,+42.902911,-073.692883
36,091,062403,6506,+42.829534,-073.743391
36,091,062404,1710,+42.853160,-073.700637
36,091,062405,6403,+42.851261,-073.754662
36,091,062406,3684,+42.875644,-073.758199
36,091,062501,5238,+42.907070,-073.808431
36,091,062503,5701,+42.848898,-073.795588
36,091,062505,3232,+42.897427,-073.732681
36,091,062506,5373,+42.815869,-073.780781
36,091,062507,3533,+42.814160,-073.801663
36,091,062508,4554,+42.876862,-073.787900
36,091,062509,3101,+42.873123,-073.808509
36,091,062601,2480,+42.907029,-073.844183
36,091,062602,6725,+42.853611,-073.846230
36,091,062700,6433,+42.804661,-073.697550
36,091,062800,1990,+42.791178,-073.679055
36,093,020101,2294,+42.823899,-073.910660
36,093,020102,2833,+42.828452,-073.917989
36,093,020200,2596,+42.825141,-073.925007
36,093,020300,1683,+42.818867,-073.935827
36,093,020500,4559,+42.811530,-073.909542
36,093,020600,2782,+42.805192,-073.913125
36,093,020700,5513,+42.798115,-073.918817
36,093,020800,4060,+42.808945,-073.929318
36,093,020900,3710,+42.802650,-073.935205
36,093,021001,1517,+42.812063,-073.940046
36,093,021002,2341,+42.806882,-073.941365
36,093,021200,2999,+42.799334,-073.970060
36,093,021400,3405,+42.799973,-073.950115
36,093,021500,3052,+42.795797,-073.946716
36,093,021600,3734,+42.793542,-073.937030
36,093,021700,4102,+42.791630,-073.921039
36,093,021800,6779,+42.777497,-073.905186
36,093,031900,7442,+42.780742,-073.872814
36,093,032000,6447,+42.820825,-073.898453
36,093,032101,5703,+42.811155,-073.878385
36,093,032102,1811,+42.786014,-073.850849
36,093,032200,4935,+42.833709,-073.961213
36,093,032300,2794,+42.828045,-073.969748
36,093,032402,3081,+42.851515,-073.919861
36,093,032403,2110,+42.834794,-073.984985
36,093,032404,6737,+42.857512,-073.957341
36,093,032502,3535,+42.884080,-073.914529
36,093,032503,4037,+42.889498,-073.931604
36,093,032504,2251,+42.904569,-074.013086
36,093,032601,2064,+42.783517,-074.008666
36,093,032602,4005,+42.831105,-074.022496
36,093,032700,3742,+42.792830,-073.981615
36,093,032901,3933,+42.772689,-073.926282
36,093,032902,4393,+42.778915,-073.941839
36,093,033002,2303,+42.766601,-073.983478
36,093,033003,3602,+42.771472,-073.956848
36,093,033004,2852,+42.782660,-073.975638
36,093,033101,2115,+42.798748,-074.065873
36,093,033102,6122,+42.774202,-074.168989
36,093,033200,3429,+42.793984,-073.963238
36,093,033300,2200,+42.785976,-073.959853
36,093,033400,3150,+42.815926,-073.925686
36,093,033500,1975,+42.816545,-073.945856
36,095,740100,5281,+42.707247,-074.311893
36,095,740200,5359,+42.682976,-074.470308
36,095,740300,1266,+42.672460,-074.498748
36,095,740400,5557,+42.746159,-074.533903
36,095,740500,3758,+42.618551,-074.566649
36,095,740600,3229,+42.518265,-074.517010
36,095,740700,5285,+42.624614,-074.294205
36,095,740800,3014,+42.447787,-074.384958
36,097,950100,4940,+42.463945,-076.786978
36,097,950200,1707,+42.411280,-076.921666
36,097,950300,3206,+42.383225,-077.048985
36,097,950400,3864,+42.350147,-076.895491
36,097,950500,4626,+42.332504,-076.790723
36,099,950100,2452,+42.978020,-076.865393
36,099,950200,2557,+42.919492,-076.795712
36,099,950300,3587,+42.905537,-076.777267
36,099,950400,2896,+42.906192,-076.810602
36,099,950500,3917,+42.911026,-076.860735
36,099,950600,3725,+42.900924,-076.907902
36,099,950700,3929,+42.859860,-076.847417
36,099,950800,6173,+42.731057,-076.845831
36,099,950900,3861,+42.634426,-076.802049
36,099,951000,2154,+42.593387,-076.703161
36,101,960100,1285,+42.522782,-077.185686
36,101,960200,3345,+42.495157,-077.321994
36,101,960300,2561,+42.523426,-077.487485
36,101,960400,4102,+42.550754,-077.595031
36,101,960500,2850,+42.444140,-077.649907
36,101,960600,4152,+42.352506,-077.674093
36,101,960700,2953,+42.330667,-077.658688
36,101,960800,3048,+42.319216,-077.662686
36,101,960900,2561,+42.320208,-077.652417
36,101,961000,3731,+42.385900,-077.464450
36,101,961100,4616,+42.340703,-077.346392
36,101,961200,3665,+42.340108,-077.310007
36,101,961300,4098,+42.317168,-077.253072
36,101,961400,2343,+42.403848,-077.233375
36,101,961500,1896,+42.399826,-077.131867
36,101,961600,1706,+42.224488,-077.019183
36,101,961700,3406,+42.230593,-077.170558
36,101,961800,3421,+42.189923,-077.331926
36,101,961900,3391,+42.259953,-077.593222
36,101,962000,4437,+42.120436,-077.583597
36,101,962100,3192,+42.060468,-077.330306
36,101,962200,2595,+42.113897,-077.238088
36,101,962300,8037,+42.153276,-077.119193
36,101,962400,3035,+42.154885,-077.068750
36,101,962500,2427,+42.153878,-077.056239
36,101,962600,2322,+42.141129,-077.063842
36,101,962700,3399,+42.138405,-077.046396
36,101,962800,3543,+42.151188,-077.020777
36,101,962900,2727,+42.119599,-077.038666
36,101,963000,4146,+42.051187,-077.080108
36,103,110101,3660,+40.908606,-073.458201
36,103,110102,5070,+40.863220,-073.443906
36,103,110200,5021,+40.882269,-073.433032
36,103,110300,4822,+40.889072,-073.413729
36,103,110401,2690,+40.896190,-073.395501
36,103,110402,3176,+40.892869,-073.381497
36,103,110501,3141,+40.891088,-073.360648
36,103,110502,2933,+40.872164,-073.364591
36,103,110600,7401,+40.902391,-073.342435
36,103,110801,2090,+40.933450,-073.389645
36,103,110803,5973,+40.907012,-073.315161
36,103,110901,2654,+40.864295,-073.423722
36,103,110902,4209,+40.852938,-073.420116
36,103,111001,2089,+40.867371,-073.414111
36,103,111002,5171,+40.854924,-073.406018
36,103,111100,8853,+40.839068,-073.419407
36,103,111201,3791,+40.845028,-073.404168
36,103,111202,4700,+40.835213,-073.404267
36,103,111300,4693,+40.873300,-073.391281
36,103,111401,1420,+40.850703,-073.389910
36,103,111402,4885,+40.840436,-073.385815
36,103,111503,4323,+40.859097,-073.356957
36,103,111504,1391,+40.855120,-073.343768
36,103,111505,6486,+40.850233,-073.372857
36,103,111506,3545,+40.840601,-073.355940
36,103,111601,3990,+40.888050,-073.333992
36,103,111602,3252,+40.888817,-073.321312
36,103,111701,5669,+40.871426,-073.331299
36,103,111703,3246,+40.877850,-073.307944
36,103,111704,3251,+40.870616,-073.310411
36,103,111801,6241,+40.846780,-073.324202
36,103,111802,2932,+40.863444,-073.304637
36,103,111803,2712,+40.854896,-073.303973
36,103,111804,2397,+40.846223,-073.302916
36,103,111900,5592,+40.822480,-073.434473
36,103,112001,4456,+40.822131,-073.408437
36,103,112002,4966,+40.822447,-073.388993
36,103,112102,3969,+40.818641,-073.344232
36,103,112103,4496,+40.834870,-073.302012
36,103,112104,2458,+40.829793,-073.340905
36,103,112204,3711,+40.807534,-073.399809
36,103,112206,8271,+40.783118,-073.419760
36,103,112210,7039,+40.791653,-073.324446
36,103,112211,4487,+40.807007,-073.305128
36,103,112212,3466,+40.801690,-073.361880
36,103,112213,5473,+40.780804,-073.350942
36,103,112214,7003,+40.786840,-073.388023
36,103,122300,4323,+40.738818,-073.430637
36,103,122403,2513,+40.756251,-073.377411
36,103,122404,3600,+40.719852,-073.384984
36,103,122405,3566,+40.764381,-073.360891
36,103,122406,5356,+40.749250,-073.368521
36,103,122501,4571,+40.746413,-073.357457
36,103,122502,4698,+40.735592,-073.359713
36,103,122601,5852,+40.755747,-073.334761
36,103,122602,4639,+40.748248,-073.337429
36,103,122603,5667,+40.740365,-073.329294
36,103,122704,2243,+40.767364,-073.346492
36,103,122705,3069,+40.764657,-073.340001
36,103,122706,3833,+40.770147,-073.325886
36,103,122707,3112,+40.773429,-073.316036
36,103,122801,5768,+40.752992,-073.312480
36,103,122802,4228,+40.739909,-073.315055
36,103,122901,5855,+40.721915,-073.369259
36,103,122902,4447,+40.714463,-073.361920
36,103,123001,5880,+40.724514,-073.352825
36,103,123002,4740,+40.719374,-073.342387
36,103,123101,3627,+40.722679,-073.328084
36,103,123102,3987,+40.722662,-073.318092
36,103,123201,2161,+40.713513,-073.425553
36,103,123202,8326,+40.704121,-073.406682
36,103,123301,7415,+40.698887,-073.421089
36,103,123302,1962,+40.693643,-073.407749
36,103,123401,4286,+40.703329,-073.390837
36,103,123402,7366,+40.707781,-073.379588
36,103,123500,5905,+40.680474,-073.418041
36,103,123600,3777,+40.663200,-073.415126
36,103,123701,7044,+40.685693,-073.399816
36,103,123702,8167,+40.674778,-073.395704
36,103,123801,4158,+40.663255,-073.394705
36,103,123802,3624,+40.666508,-073.379356
36,103,123900,5083,+40.690605,-073.384664
36,103,124001,4536,+40.696165,-073.371828
36,103,124002,3308,+40.696627,-073.362782
36,103,124101,4512,+40.678720,-073.379402
36,103,124102,3563,+40.676110,-073.370801
36,103,124200,6251,+40.679394,-073.361708
36,103,124300,6722,+40.704175,-073.348676
36,103,124401,3889,+40.686090,-073.343814
36,103,124402,3808,+40.672583,-073.349969
36,103,124500,4991,+40.704998,-073.328316
36,103,124601,2835,+40.688103,-073.335738
36,103,124602,4340,+40.691272,-073.322491
36,103,134702,6298,+40.880661,-073.261923
36,103,134703,4035,+40.901672,-073.283829
36,103,134704,2661,+40.896216,-073.253343
36,103,134902,5105,+40.874696,-073.212940
36,103,134903,1323,+40.848124,-073.217085
36,103,134904,6711,+40.858518,-073.189575
36,103,134906,5552,+40.878169,-073.227925
36,103,134907,4137,+40.890803,-073.229075
36,103,135002,5376,+40.869394,-073.165866
36,103,135003,4587,+40.873955,-073.148061
36,103,135004,3221,+40.898207,-073.178895
36,103,135005,3375,+40.885675,-073.143960
36,103,135101,3954,+40.856849,-073.285734
36,103,135102,4562,+40.857135,-073.270878
36,103,135103,4864,+40.856397,-073.255605
36,103,135104,5249,+40.861579,-073.237733
36,103,135201,2096,+40.841713,-073.268693
36,103,135204,4462,+40.837520,-073.249609
36,103,135205,5027,+40.824490,-073.283288
36,103,135208,3084,+40.831249,-073.270597
36,103,135209,3227,+40.822665,-073.243219
36,103,135301,3713,+40.832122,-073.204120
36,103,135303,4061,+40.840690,-073.189948
36,103,135304,3401,+40.834059,-073.177969
36,103,135401,6418,+40.841520,-073.161209
36,103,135402,6969,+40.850519,-073.141600
36,103,135403,4333,+40.839903,-073.132879
36,103,145602,6444,+40.793391,-073.255508
36,103,145603,6843,+40.781697,-073.268665
36,103,145604,4926,+40.784499,-073.254161
36,103,145605,3690,+40.796179,-073.244013
36,103,145701,5726,+40.813328,-073.208326
36,103,145702,6272,+40.794074,-073.232259
36,103,145703,5916,+40.795184,-073.216227
36,103,145704,7508,+40.798290,-073.194116
36,103,145803,4815,+40.822131,-073.171526
36,103,145804,3335,+40.805864,-073.170502
36,103,145805,5803,+40.823489,-073.136425
36,103,145807,4424,+40.815844,-073.135813
36,103,145808,3222,+40.807332,-073.138740
36,103,145901,3228,+40.754884,-073.285335
36,103,145902,8465,+40.763799,-073.271674
36,103,145903,5642,+40.739466,-073.271277
36,103,146001,5268,+40.769297,-073.253490
36,103,146002,5490,+40.755508,-073.253751
36,103,146003,7526,+40.742922,-073.249635
36,103,146102,2710,+40.757566,-073.239759
36,103,146103,4122,+40.747047,-073.229391
36,103,146105,6901,+40.771795,-073.231124
36,103,146106,4845,+40.767077,-073.238501
36,103,146201,4948,+40.777175,-073.221628
36,103,146202,4879,+40.776755,-073.211493
36,103,146203,5700,+40.783227,-073.202843
36,103,146204,6391,+40.763993,-073.217923
36,103,146205,2216,+40.747725,-073.215391
36,103,146206,2395,+40.752501,-073.205025
36,103,146300,1918,+40.775351,-073.194813
36,103,146402,4001,+40.762438,-073.174774
36,103,146403,4957,+40.783486,-073.186046
36,103,146404,3572,+40.782504,-073.179364
36,103,146500,5389,+40.749782,-073.187023
